repo,pr_number,review_id,reviewer,state,submitted_at,body
apache/airflow,68831,4543060883,phanikumv,COMMENTED,2026-06-22T10:10:54Z,"The same ApiClient() deserialize code still lives in the below two paths. 

```
  - providers/cncf/kubernetes/src/airflow/providers/cncf/kubernetes/operators/job.py — L381–L382 (api_client = ApiClient() → _ApiClient__deserialize_model(job, k8s.V1Job))
  - providers/cncf/kubernetes/src/airflow/providers/cncf/kubernetes/backcompat/backwards_compat_converters.py — L39–L40 (api_client = ApiClient() → _ApiClient__deserialize_model(obj, new_class))
```

Neither is on the path where a deserialized kubernetes model gets pickle-serialized, however worth fixing them as a follow up in another PR..?

"
apache/airflow,68831,4545198458,phanikumv,DISMISSED,2026-06-22T14:46:40Z,
apache/airflow,68831,4545666251,eladkal,APPROVED,2026-06-22T15:31:58Z,Can we split this PR to core and providers?
apache/airflow,68831,4549906806,phanikumv,COMMENTED,2026-06-23T04:03:19Z,Both the PRs are currently missing the airflow-core scheduler fix. Please restore yesterday's `serialized_objects.py` + `sqlalchemy.py` changes
apache/airflow,68831,4550133198,amoghrajesh,CHANGES_REQUESTED,2026-06-23T05:07:21Z,"The fix is fine for pods deserialized from yaml / dicst but misses directly instantiated `V1Pod` objects via the executor_config. 

When a user constructs a `V1Pod` directly in their dag, it never goes through `ApiClient.__deserialize_model. Requesting changes to avoid accidental merge."
apache/airflow,68831,4551125281,copilot-pull-request-reviewer[bot],COMMENTED,2026-06-23T07:55:06Z,"## Pull request overview

This PR prevents scheduler crashes in KubernetesExecutor when a task sets `pod_override` to a `kubernetes.client.models.V1Pod` that becomes unpicklable in-cluster (due to kubernetes-client v36 attaching the process-global in-cluster `Configuration` with an unpicklable `refresh_api_key_hook` closure). It centralizes pod dict deserialization through an `ApiClient` constructed with a fresh `Configuration`, ensuring deserialized pods (and nested models) remain picklable across core serialization and the “repair after unpickling” path.

**Changes:**
- Add `deserialize_pod_dict()` that deserializes pod dicts via `ApiClient(configuration=Configuration())` to avoid capturing the in-cluster global `Configuration`.
- Update both `BaseSerialization.deserialize()` (POD branch) and `ensure_pod_is_valid_after_unpickling()` to use the new safe deserialization helper.
- Add regression tests covering both the serialization/deserialization path and the unpickling repair path for picklability in-cluster.

### Reviewed changes

Copilot reviewed 4 out of 4 changed files in this pull request and generated no comments.

| File | Description |
| ---- | ----------- |
| `airflow-core/src/airflow/utils/sqlalchemy.py` | Introduces safe pod dict deserialization with a fresh Kubernetes `Configuration` and reuses it in the unpickling repair path. |
| `airflow-core/src/airflow/serialization/serialized_objects.py` | Switches POD deserialization to the safe helper to keep deserialized pods picklable. |
| `airflow-core/tests/unit/utils/test_sqlalchemy.py` | Adds a test ensuring the unpickling repair path produces a picklable pod even with a dirty in-cluster default `Configuration`. |
| `airflow-core/tests/unit/serialization/test_serialized_objects.py` | Adds a test ensuring serialized/deserialized pods do not capture an unpicklable in-cluster default `Configuration`. |




"
apache/airflow,68831,4551658145,phanikumv,APPROVED,2026-06-23T09:02:40Z,LGTM now after the last commit
apache/airflow,68831,4551674386,amoghrajesh,APPROVED,2026-06-23T09:07:34Z,"Some nits, otherwise LGTM!"
apache/airflow,68832,4543017574,Lee-W,APPROVED,2026-06-22T10:05:06Z,
apache/airflow,68834,4582859797,potiuk,APPROVED,2026-06-26T21:27:49Z,
apache/airflow,68836,4543813040,Lee-W,APPROVED,2026-06-22T12:03:59Z,
apache/airflow,68839,4545106416,ashb,APPROVED,2026-06-22T14:35:48Z,TY
apache/airflow,68839,4549581900,jason810496,APPROVED,2026-06-23T02:37:22Z,Thanks.
apache/airflow,68840,4544507814,ashb,APPROVED,2026-06-22T13:32:15Z,
apache/airflow,68840,4545178065,amoghrajesh,APPROVED,2026-06-22T14:44:22Z,Thanks!
apache/airflow,68841,4544907026,vincbeck,APPROVED,2026-06-22T14:16:50Z,
apache/airflow,68842,4563990208,pierrejeambrun,APPROVED,2026-06-24T16:16:14Z,"LGTM, thanks"
apache/airflow,68844,4545020615,jason810496,APPROVED,2026-06-22T14:27:41Z,
apache/airflow,68848,4550147222,amoghrajesh,CHANGES_REQUESTED,2026-06-23T05:16:22Z,"Something's up with the diff here, its same as: https://github.com/apache/airflow/pull/68831, requesting changes on this one too to be careful"
apache/airflow,68848,4551699392,amoghrajesh,APPROVED,2026-06-23T09:10:47Z,"Nits and a qn, otherwise LGTM"
apache/airflow,68849,4550466804,uranusjr,APPROVED,2026-06-23T06:04:18Z,
apache/airflow,68849,4550483962,eladkal,APPROVED,2026-06-23T06:07:27Z,
apache/airflow,68849,4554120226,vincbeck,APPROVED,2026-06-23T14:13:15Z,
apache/airflow,68850,4546379430,vincbeck,APPROVED,2026-06-22T17:03:06Z,"Code LGTM. The only question I have is, is this a multi-team issue? By that I mean, should a Dag access xcoms from another Dag (regardless of teams)? Should not we ensure any task from a given Dag can only access xcoms from this exact same Dag?"
apache/airflow,68850,4547315546,ramitkataria,APPROVED,2026-06-22T19:05:06Z,Looks good to me and I also agree with this being the best short term solution
apache/airflow,68850,4547404062,seanghaeli,APPROVED,2026-06-22T19:17:18Z,Noting that this will force a rebase in #66611 since they touch the same paths (or a rebase here if #66611 merges first).
apache/airflow,68850,4548859925,ferruzzi,COMMENTED,2026-06-22T23:33:00Z,
apache/airflow,68850,4548926022,o-nikolas,COMMENTED,2026-06-22T23:51:36Z,
apache/airflow,68851,4546771721,bugraoz93,APPROVED,2026-06-22T18:00:00Z,
apache/airflow,68852,4546422789,vincbeck,APPROVED,2026-06-22T17:09:59Z,
apache/airflow,68855,4547862721,potiuk,COMMENTED,2026-06-22T20:28:48Z,
apache/airflow,68856,4558635842,vatsrahul1001,APPROVED,2026-06-24T02:41:38Z,
apache/airflow,68857,4547559243,vincbeck,COMMENTED,2026-06-22T19:38:55Z,What does it solve?
apache/airflow,68857,4547695347,seanghaeli,APPROVED,2026-06-22T20:01:59Z,
apache/airflow,68857,4547709600,SameerMesiah97,APPROVED,2026-06-22T20:04:15Z,Looks like you have addressed both lines of code causing the MyPy checks to fail. Approved pending green CI.
apache/airflow,68857,4547779946,potiuk,APPROVED,2026-06-22T20:14:53Z,
apache/airflow,68859,4547683711,SameerMesiah97,COMMENTED,2026-06-22T20:00:01Z,This looks like a duplicate of PR #68857
apache/airflow,68860,4557574143,ashb,APPROVED,2026-06-23T22:30:28Z,LGTM
apache/airflow,68862,4548242255,eladkal,APPROVED,2026-06-22T21:32:40Z,
apache/airflow,68865,4549168964,o-nikolas,APPROVED,2026-06-23T00:50:36Z,
apache/airflow,68866,4549430085,uranusjr,APPROVED,2026-06-23T01:56:32Z,
apache/airflow,68867,4549494571,ferruzzi,APPROVED,2026-06-23T02:15:14Z,LGTM.
apache/airflow,68869,4580543912,pierrejeambrun,COMMENTED,2026-06-26T16:05:07Z,"We used to have nulls last ordering implemented via a similar 'case' expression, but we removed it because it wasn't possible for it to use any db indexes. Performance at scale was an issue. 

Can we instead of doing this go with a `dialect-aware predicate, plain ORDER BY`. 
The keyset predicate match the dialect's native NULL placement so we fix only the 'dropped' row issue but without any expression in the `ORDER BY` so indexes are preserved, and we keep NULL ordering implementation backend driven.

Roughly something like:

```python
   def _bounds(col, value, is_desc, dialect):
      nulls_last = _dialect_nulls_last(is_desc, dialect)
      if value is None:                       # cursor sits inside the NULL block
          if nulls_last:
              return col.is_(None), sql_false()
          return sql_true(), col.is_not(None)
      ge = col <= value if is_desc else col >= value
      gt = col < value if is_desc else col > value
      if nulls_last:                          # trailing NULL block also follows a non-NULL cursor
          return or_(ge, col.is_(None)), or_(gt, col.is_(None))
      return ge, gt

```"
apache/airflow,68869,4601060910,pierrejeambrun,APPROVED,2026-06-30T14:05:54Z,"LGTM, thanks"
apache/airflow,68870,4549541549,jason810496,APPROVED,2026-06-23T02:28:35Z,Thanks!
apache/airflow,68870,4549901864,guan404ming,APPROVED,2026-06-23T04:02:10Z,
apache/airflow,68871,4549634676,23tae,APPROVED,2026-06-23T02:53:28Z,
apache/airflow,68871,4549759034,vatsrahul1001,APPROVED,2026-06-23T03:27:04Z,
apache/airflow,68875,4551762707,ashb,COMMENTED,2026-06-23T09:16:47Z,
apache/airflow,68875,4551779102,ashb,APPROVED,2026-06-23T09:18:44Z,
apache/airflow,68875,4551779783,jason810496,COMMENTED,2026-06-23T09:18:50Z,
apache/airflow,68875,4552652414,jason810496,COMMENTED,2026-06-23T11:16:05Z,"Found the typo in the last sec, I should use claude to remove the API section out (I did it manually) then."
apache/airflow,68875,4552745550,amoghrajesh,COMMENTED,2026-06-23T11:28:40Z,The PR description mentions `[api]` as a configurable component but  I dont seem to find it there? Either wire it up or drop [api] from the description and config docs.
apache/airflow,68875,4553570826,vatsrahul1001,APPROVED,2026-06-23T13:12:06Z,
apache/airflow,68877,4550347553,Lee-W,APPROVED,2026-06-23T05:43:14Z,
apache/airflow,68878,4549954042,jason810496,APPROVED,2026-06-23T04:16:31Z,
apache/airflow,68878,4550175422,phanikumv,COMMENTED,2026-06-23T05:13:56Z,"Seeing a CI failure. Replace [this line](https://github.com/apache/airflow/blob/07ab1c72cc6491b8e955a57c6316d79fba8b6f1f/task-sdk/tests/task_sdk/execution_time/test_task_runner.py#L6000-L6002) with the below code

```
with mock.patch(
""airflow.sdk.execution_time.context._get_worker_state_store_backend"",return_value=mock_backend),
mock.patch(""airflow.sdk.execution_time.task_runner._get_worker_state_store_backend"", return_value=mock_backend
):
```
"
apache/airflow,68878,4550226730,Lee-W,COMMENTED,2026-06-23T05:23:22Z,let's add a small unit test for it
apache/airflow,68878,4550663941,Lee-W,APPROVED,2026-06-23T06:43:05Z,
apache/airflow,68878,4550727795,phanikumv,APPROVED,2026-06-23T06:53:43Z,
apache/airflow,68878,4551171646,vatsrahul1001,APPROVED,2026-06-23T08:00:40Z,
apache/airflow,68880,4550406232,Lee-W,COMMENTED,2026-06-23T05:51:33Z,
apache/airflow,68880,4550410257,Lee-W,COMMENTED,2026-06-23T05:52:35Z,
apache/airflow,68880,4550552068,amoghrajesh,COMMENTED,2026-06-23T06:21:47Z,
apache/airflow,68880,4550558191,amoghrajesh,COMMENTED,2026-06-23T06:22:57Z,
apache/airflow,68880,4550947498,Lee-W,APPROVED,2026-06-23T07:27:03Z,
apache/airflow,68881,4550459030,Lee-W,APPROVED,2026-06-23T06:02:43Z,
apache/airflow,68886,4550831016,Lee-W,COMMENTED,2026-06-23T07:09:15Z,
apache/airflow,68886,4550877201,amoghrajesh,COMMENTED,2026-06-23T07:15:18Z,
apache/airflow,68886,4550918753,Lee-W,APPROVED,2026-06-23T07:22:40Z,"one nitpick, but looks great now. Thanks!"
apache/airflow,68886,4550937567,amoghrajesh,COMMENTED,2026-06-23T07:25:29Z,
apache/airflow,68887,4551036324,Lee-W,APPROVED,2026-06-23T07:41:39Z,
apache/airflow,68888,4559386166,jason810496,APPROVED,2026-06-24T05:34:34Z,
apache/airflow,68889,4567345026,phanikumv,COMMENTED,2026-06-25T02:14:15Z,
apache/airflow,68889,4567535358,Lee-W,COMMENTED,2026-06-25T03:06:33Z,
apache/airflow,68889,4569512454,phanikumv,APPROVED,2026-06-25T09:12:46Z,
apache/airflow,68889,4569529672,jason810496,APPROVED,2026-06-25T09:15:26Z,
apache/airflow,68889,4569545231,uranusjr,COMMENTED,2026-06-25T09:17:55Z,
apache/airflow,68889,4569576518,uranusjr,COMMENTED,2026-06-25T09:22:35Z,
apache/airflow,68889,4569580792,phanikumv,COMMENTED,2026-06-25T09:23:13Z,
apache/airflow,68889,4569630297,Lee-W,COMMENTED,2026-06-25T09:29:43Z,
apache/airflow,68889,4569761360,Lee-W,COMMENTED,2026-06-25T09:46:37Z,
apache/airflow,68889,4570015611,Lee-W,COMMENTED,2026-06-25T10:21:34Z,
apache/airflow,68889,4570018137,Lee-W,COMMENTED,2026-06-25T10:21:54Z,
apache/airflow,68889,4576327458,uranusjr,COMMENTED,2026-06-26T02:37:04Z,
apache/airflow,68889,4577713384,Lee-W,COMMENTED,2026-06-26T07:53:49Z,
apache/airflow,68891,4554583787,vincbeck,APPROVED,2026-06-23T15:13:23Z,
apache/airflow,68892,4552096982,pierrejeambrun,APPROVED,2026-06-23T10:03:03Z,
apache/airflow,68893,4553577648,vatsrahul1001,APPROVED,2026-06-23T13:12:51Z,
apache/airflow,68898,4567422559,potiuk,APPROVED,2026-06-25T02:36:09Z,
apache/airflow,68900,4553596044,amoghrajesh,COMMENTED,2026-06-23T13:29:48Z,Some more work is needed.
apache/airflow,68900,4553820307,jroachgolf84,COMMENTED,2026-06-23T13:40:09Z,
apache/airflow,68900,4553958937,jroachgolf84,COMMENTED,2026-06-23T13:55:19Z,
apache/airflow,68900,4553963802,jroachgolf84,COMMENTED,2026-06-23T13:55:52Z,
apache/airflow,68900,4554580019,vincbeck,COMMENTED,2026-06-23T15:13:00Z,
apache/airflow,68900,4554710669,jroachgolf84,COMMENTED,2026-06-23T15:29:13Z,
apache/airflow,68900,4554763072,vincbeck,COMMENTED,2026-06-23T15:34:54Z,
apache/airflow,68900,4555298779,jroachgolf84,COMMENTED,2026-06-23T16:40:48Z,
apache/airflow,68900,4555375509,vincbeck,APPROVED,2026-06-23T16:51:03Z,
apache/airflow,68900,4558997153,amoghrajesh,COMMENTED,2026-06-24T04:23:01Z,
apache/airflow,68900,4558998338,amoghrajesh,COMMENTED,2026-06-24T04:23:20Z,
apache/airflow,68900,4559024123,amoghrajesh,COMMENTED,2026-06-24T04:41:42Z,"This PR makes `self.asset_state_store` actually functional inside `BaseEventTrigger.run()`, so it is worth documenting on the `asset-state-store.rst` page. 

Right now theres nothing explaining how to use `self.asset_state_store` from a trigger, that the triggerer injects it before `run()` is called. The example in the PR description is a good starting point. "
apache/airflow,68900,4562118257,jroachgolf84,COMMENTED,2026-06-24T12:25:07Z,
apache/airflow,68900,4562119497,jroachgolf84,COMMENTED,2026-06-24T12:25:17Z,
apache/airflow,68900,4562146790,jroachgolf84,COMMENTED,2026-06-24T12:29:13Z,
apache/airflow,68900,4562159298,jroachgolf84,COMMENTED,2026-06-24T12:31:01Z,
apache/airflow,68900,4562274900,jroachgolf84,COMMENTED,2026-06-24T12:46:33Z,
apache/airflow,68900,4562367952,jroachgolf84,COMMENTED,2026-06-24T12:58:44Z,
apache/airflow,68900,4568076798,amoghrajesh,APPROVED,2026-06-25T05:32:01Z,Thanks for working on this @jroachgolf84! Looks good.
apache/airflow,68901,4560637726,yuseok89,COMMENTED,2026-06-24T08:59:18Z,
apache/airflow,68901,4561339358,Desdroid,COMMENTED,2026-06-24T10:33:45Z,
apache/airflow,68907,4559638924,Lee-W,APPROVED,2026-06-24T06:31:00Z,
apache/airflow,68909,4555508950,ramitkataria,APPROVED,2026-06-23T17:10:49Z,
apache/airflow,68909,4555534065,o-nikolas,APPROVED,2026-06-23T17:14:32Z,
apache/airflow,68910,4583399313,potiuk,APPROVED,2026-06-27T00:20:44Z,
apache/airflow,68916,4574466037,shahar1,DISMISSED,2026-06-25T19:57:24Z,"Thanks for the contribution! Few comments are below to be addressed.
For your next contributions, please do not use prefixes in the PR's title (`[ISSUE XXX] feat(...): ...`) - I fixed it."
apache/airflow,68916,4582317528,hanxdatadog,COMMENTED,2026-06-26T19:49:07Z,
apache/airflow,68916,4582317697,hanxdatadog,COMMENTED,2026-06-26T19:49:08Z,
apache/airflow,68916,4588044592,shahar1,APPROVED,2026-06-28T20:13:57Z,"LGTM, I'll be happy for a second pair of eyes"
apache/airflow,68916,4591983784,hussein-awala,APPROVED,2026-06-29T12:53:11Z,"Looks good, LGTM"
apache/airflow,68918,4557124056,ashb,APPROVED,2026-06-23T21:10:32Z,Thanks @ferruzzi - Great idea!
apache/airflow,68918,4557221389,o-nikolas,APPROVED,2026-06-23T21:27:38Z,"Nice this is great to have, thanks @ferruzzi "
apache/airflow,68918,4557229169,seanghaeli,APPROVED,2026-06-23T21:28:59Z,Much needed to programmatically verify token scope compliance. Approved pending CI
apache/airflow,68918,4557395048,kaxil,APPROVED,2026-06-23T21:57:20Z,
apache/airflow,68921,4557801602,seanghaeli,APPROVED,2026-06-23T23:17:51Z,
apache/airflow,68921,4563807385,eladkal,APPROVED,2026-06-24T15:52:19Z,
apache/airflow,68922,4558087139,o-nikolas,COMMENTED,2026-06-24T00:46:17Z,
apache/airflow,68922,4563781194,SameerMesiah97,COMMENTED,2026-06-24T15:48:59Z,
apache/airflow,68922,4563855479,SameerMesiah97,COMMENTED,2026-06-24T16:12:12Z,I have to agree with @o-nikolas on the flag. I have left comments. You will notice that I am being a bit pedantic about the docstrings but keep in mind that they will be visible in IDE tooltips so its best not to go into too much detail in them if not needed. 
